#fname degree numKnot L1 L2 L3 L4 MSE traceH AIC AIC0 GCV GCV2 cv_avr cv_stdev cv_error ts_avr ts_stdev ts_error sigma0 sigma_opt
00003409.nii_R_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0 4.98517943228299e-005 119.999999999999 -125.549164538793 2131.50234906172 -0.0173798899953927 0.0132905041141325 0.249740462703981 0.199540565943499 0.752493532318331 -0.104266358752647 7.17480533709247 7.17949624990279 1 7.86718571120006e-005 
00003409.nii_R_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0 5.40851232680093e-005 121 -105.701648968118 2137.50343279393 -0.0175952361328296 0.0139458538238048 0.248622733785107 0.196413562495383 0.752749336244999 -0.0197027530748212 4.78428177004705 4.78747857519239 1 7.8742783139911e-005 
00003409.nii_R_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0001 5.18022959135201e-005 112.352234129028 -165.088783532629 2085.6162531643 -0.0227313661787875 0.012826719385673 0.231612680517725 0.130575540152993 0.755058986717301 0.225644259977081 3.3500917645637 3.3508318327416 1 7.86718571120006e-005 
00003409.nii_R_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0001 5.55849988261158e-005 113.269992232789 -147.205462759128 2091.12377015881 -0.0227731468061339 0.0133722188699391 0.231073516137069 0.12755770419301 0.755074363809447 0.166058756779269 2.92786839262782 2.92788844324551 1 7.8742783139911e-005 
00003409.nii_R_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0002 5.42052692811792e-005 108.582833145615 -179.885859818895 2063.000462425 -0.027022520175454 0.0127853510785516 0.227285926505749 0.12715821378015 0.758740732341892 0.206734593717775 3.21668008030292 3.21709250308424 1 7.86718571120006e-005 
00003409.nii_R_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0002 5.73948540149548e-005 109.45554664159 -164.20813132367 2068.23755993455 -0.0268001999898399 0.0132344853601038 0.22699029097443 0.125562321815016 0.75876646476018 0.0669851614911239 3.44392570493734 3.4450559058219 1 7.8742783139911e-005 
00003409.nii_R_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.0005 6.08079695837251e-005 101.753378741201 -199.37725032601 2022.0254262898 -0.0405251478476326 0.0129420942070828 0.220891062475175 0.12273101437847 0.764322525179551 0.166092624255315 2.75580944187702 2.75583087771731 1 7.86718571120006e-005 
00003409.nii_R_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.0005 6.2745101793663e-005 102.556753875105 -188.20674236748 2026.84617299907 -0.0392454414763714 0.0132154544425792 0.220924249043655 0.122384342580732 0.764234176695349 0.202569368238201 3.62378730418746 3.62409659025147 1 7.8742783139911e-005 
00003409.nii_R_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.001 6.86249474052494e-005 95.6903256309297 -210.318946594688 1985.64910877449 -0.0682536796301262 0.0132288242177649 0.216953006603598 0.119184995990245 0.767651200499155 0.130903029837733 2.93976765904591 2.93986825466668 1 7.86718571120006e-005 
00003409.nii_R_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.001 6.95453502298435e-005 96.4397614068311 -202.800466679747 1990.14595905302 -0.0640734857764452 0.0133797912462817 0.217047258140745 0.119372837726873 0.767587282165284 0.208866802387194 2.57136785454803 2.57192734940617 1 7.8742783139911e-005 
