#fname degree numKnot L1 L2 L3 L4 MSE traceH AIC AIC0 GCV GCV2 cv_avr cv_stdev cv_error ts_avr ts_stdev ts_error sigma0 sigma_opt
00003465.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0 2.11817202861045e-005 120.000000000001 -159.772618969889 1933.00352380864 -0.00723228046376116 0.0101251926493356 0.230351931367709 0.490101428616633 0.891706395885892 -0.194609021329591 5.03690169278881 5.04903566765261 1 4.71789159958034e-005 
00003465.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0 2.09963791324908e-005 121 -157.688958205637 1939.00348303358 -0.0070495086290621 0.0101826235752537 0.232462938461394 0.50943257870479 0.900733996532934 -0.26101992542875 7.19623512255136 7.20826318831672 1 4.60022803699405e-005 
00003465.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0001 2.29473098271095e-005 111.619247312485 -201.82401462533 1882.71939611324 -0.00917546951341627 0.00972380873352827 0.192062667581504 0.114037636001847 0.791491134583689 -0.109582489659647 3.62389498257051 3.63355705101318 1 4.71789159958034e-005 
00003465.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0001 2.27688837235432e-005 112.523797620911 -200.069396831322 1888.14665871005 -0.00892877516482671 0.00976745092820279 0.192798384593466 0.113796260925897 0.790728327920239 -0.0275401101081804 3.36189195500275 3.36685608642074 1 4.60022803699405e-005 
00003465.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0002 2.37491463318993e-005 107.600347279041 -222.198371074554 1858.60617231661 -0.0104291560669657 0.00953853578025976 0.189694947604964 0.111310237275451 0.793447011877935 -0.127604368461723 3.22362071248958 3.23600399763688 1 4.71789159958034e-005 
00003465.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0002 2.35446466902924e-005 108.449961337744 -220.802427735922 1863.7038116789 -0.0101329221943969 0.00956971589339108 0.190344226172387 0.111193024832977 0.792787711116494 -0.0216401813275411 3.26388332251558 3.26867174275883 1 4.60022803699405e-005 
00003465.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.0005 2.60390056395391e-005 100.567092920809 -253.720054440838 1816.40714993626 -0.0137406103615402 0.00939963252145534 0.186426697939963 0.107028172088037 0.796096087257007 -0.0948735576234225 2.55099019478254 2.56322049580165 1 4.71789159958034e-005 
00003465.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.0005 2.57253863596841e-005 101.338060350675 -253.044726157403 1821.03288551922 -0.0132816195401102 0.00940355763613641 0.187072337684946 0.106918064584782 0.79544150623161 -0.0611583519552531 2.73168215717344 2.74023873757329 1 4.60022803699405e-005 
00003465.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.001 2.89564533462257e-005 94.4496963783982 -276.820083490898 1779.70341252029 -0.0186876628281756 0.00942925969975308 0.184125816709577 0.103836623022529 0.797954557349212 -0.208826299165977 2.54581533313072 2.57171298410655 1 4.71789159958034e-005 
00003465.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.001 2.84950090332847e-005 95.1670767996713 -276.825262596896 1784.00759353018 -0.0179290641986012 0.0094075804267347 0.184724982171885 0.103765854125049 0.797351277496123 -0.169041057455293 2.20438172594117 2.22810368586534 1 4.60022803699405e-005 
