#fname degree numKnot L1 L2 L3 L4 MSE traceH AIC AIC0 GCV GCV2 cv_avr cv_stdev cv_error ts_avr ts_stdev ts_error sigma0 sigma_opt
00001300.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0 3.3671074806246e-005 120 -401.377287752313 2357.55846647995 -0.0273554831514451 0.00973669739287879 0.196450844611441 0.156344124204376 0.794381801480925 0.129751285472378 2.01135347156681 2.01151475279757 1 3.87902489794214e-005 
00001300.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0 3.36700115476946e-005 121 -395.575243110985 2363.55846616416 -0.0261116398152399 0.00979186493071883 0.196873970335184 0.159798415227267 0.79465437486864 0.132496923222427 1.90654152221255 1.90667696657189 1 3.8599809733451e-005 
00001300.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0001 3.49510609181463e-005 112.99701998824 -433.594873026208 2315.54096656526 -0.0418147777995102 0.00954249133290086 0.185282924104202 0.0970745345423575 0.795954332194515 0.13394512626764 1.80739043610041 1.8075156819538 1 3.87902489794214e-005 
00001300.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0001 3.4943783843539e-005 113.917044359289 -428.272141809216 2321.06111063026 -0.0392317226725774 0.00958944559339533 0.185314497617439 0.0971798700045015 0.795935848463925 0.16014789628776 2.07885619675601 2.07886203016155 1 3.8599809733451e-005 
00001300.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0002 3.58701791287263e-005 109.507737133747 -447.493283316288 2294.60554241641 -0.0564277544210828 0.00948723965628484 0.183974055117675 0.0956976818730956 0.797086970785076 0.133342815022758 1.72673021253143 1.72686883507994 1 3.87902489794214e-005 
00001300.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0002 3.58294147339183e-005 110.381964830407 -442.668275174623 2299.85089648935 -0.0520640336948498 0.00952626577444824 0.184010877204643 0.0958548253752033 0.797069297721717 0.153897212214421 1.98105629229633 1.98105673599093 1 3.8599809733451e-005 
00001300.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.0005 3.87902489794214e-005 102.974536726374 -464.334785862374 2255.40720723292 -0.155135062068942 0.00953364560513534 0.182007077381439 0.0933974296289699 0.79876752862152 0.145889393924689 1.58908630796969 1.5891137190817 1 3.87902489794214e-005 
00001300.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.0005 3.8599809733451e-005 103.776051023321 -460.987401264528 2260.21623645414 -0.128783083333147 0.00954966369640922 0.182073354898842 0.0936186104865725 0.798727600105043 0.151459053619448 1.70951069548767 1.70951483936315 1 3.8599809733451e-005 
00001300.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.001 4.29606339183805e-005 97.0144405808585 -468.164546113795 2219.64786896415 0.326804213303454 0.0097340405850943 0.180673089459598 0.0911925349240335 0.799837994318631 0.154736580810371 1.49663731992929 1.49663739900562 1 3.87902489794214e-005 
00001300.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.001 4.25485364179094e-005 97.7585707852345 -466.709443156203 2224.11252779745 0.520182270590624 0.00972342153325404 0.180759206798823 0.0914412446824082 0.799780836131776 0.157910532168729 1.57514120335566 1.57514349594605 1 3.8599809733451e-005 
00001300.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.002 5 120 0 0 0 0.002 4.93703577507887e-005 90.6827846940873 -457.078024636345 2181.6598373315 0.0836354480048042 0.0101147259170483 0.179329997167799 0.0890601228965053 0.800932425691538 0.162613333769264 1.50036685018793 1.50038505083034 1 3.87902489794214e-005 
00001300.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.002 5 121 0 0 0 0.002 4.86708442354804e-005 91.370697956412 -457.92957171656 2185.78710914994 0.0905283959786801 0.0100764113321227 0.179419484729321 0.0893250649195641 0.800873000072429 0.160999576002404 1.4880952010677 1.48810641257955 1 3.8599809733451e-005 
00001300.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.005 5 120 0 0 0 0.005 6.23925921159439e-005 82.30416509656 -407.644179400737 2131.39198734994 0.0468374850493562 0.0109269597804915 0.177485806406284 0.086486932444871 0.802483806643938 0.157712556736077 1.3508748563672 1.35087715021729 1 3.87902489794214e-005 
00001300.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.005 5 121 0 0 0 0.005 6.1238698615719e-005 82.921294282148 -411.924668633691 2135.0944197571 0.0481833603166975 0.0108566529552519 0.177562238968654 0.0867803132393442 0.802439494152093 0.163526834048293 1.45129851505393 1.45132227015956 1 3.8599809733451e-005 
00001300.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.010 5 120 0 0 0 0.01 7.68289270460132e-005 76.1992162851181 -333.741158841712 2094.76658207277 0.0380581614106567 0.0117901199304289 0.176027543569983 0.0846172619177508 0.803734601950807 0.133036791784179 1.01871788073466 1.01895944601797 1 3.87902489794214e-005 
00001300.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.010 5 121 0 0 0 0.01 7.52508982245844e-005 76.7659451054882 -341.042157544788 2098.16648632043 0.0386253444288628 0.0116984364034294 0.176104948851778 0.0849179044852599 0.803689337202554 0.142017294925232 1.1010861127038 1.10116530129438 1 3.8599809733451e-005 
