#fname degree numKnot L1 L2 L3 L4 MSE traceH AIC AIC0 GCV GCV2 cv_avr cv_stdev cv_error ts_avr ts_stdev ts_error sigma0 sigma_opt
00004760.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0 2.74018165477499e-005 120 -239.672746598832 2070.84635725592 -0.0111521325137927 0.0102599619126955 0.1979099694777 0.217838798499987 0.807330148940376 0.272681610914149 7.79141354158742 7.79229885712336 1 4.13616872244994e-005 
00004760.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0 2.73228005140669e-005 121 -235.283874199554 2076.846337897 -0.0108529220242693 0.0103277806360055 0.199543997120483 0.226812819231662 0.808229183742859 -0.0183670725867341 4.06166280103721 4.06537061729999 1 4.07892705496629e-005 
00004760.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0001 2.86635917512874e-005 112.139500180348 -279.361801739044 2023.68366747294 -0.0143481958321192 0.00987269015411136 0.179731874511123 0.116827439515872 0.804095825246112 -0.0340962491925189 4.54552524359093 4.54946607357803 1 4.13616872244994e-005 
00004760.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0001 2.86252883912478e-005 113.045457826324 -275.187757869982 2029.11940396447 -0.0139246265427843 0.00993382890191809 0.180348909417944 0.116462765083819 0.803432399714383 -0.30120129006299 4.03413028005169 4.05986826593497 1 4.07892705496629e-005 
00004760.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0002 2.97328701718255e-005 108.297674351019 -296.079039920298 2000.63297447018 -0.0167215159327519 0.00977256569378998 0.177246008664442 0.11330946746371 0.806053341458695 -0.0804586133352562 4.00788986093646 4.01481344592447 1 4.13616872244994e-005 
00004760.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0002 2.96613815747286e-005 109.15869107365 -292.285083820633 2005.79905729125 -0.0161783339861327 0.00982267816012913 0.177755554290616 0.113083240349836 0.805517068417854 -0.189546669614173 3.71981799285349 3.73576124656423 1 4.07892705496629e-005 
00004760.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.0005 3.26976600580225e-005 101.415387065837 -319.811257540602 1959.33997713261 -0.0236463550200445 0.00975700482539805 0.173817377063997 0.108480977935287 0.808786292663121 -0.124062340340904 3.13109757569988 3.143528651624 1 4.13616872244994e-005 
00004760.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.0005 3.24777426473434e-005 102.208770964956 -317.068183720663 1964.10022664755 -0.0226564998618434 0.00977816746185379 0.174151004685002 0.108600782562913 0.808471765396361 -0.122762973299804 2.96235912302565 2.97537356118066 1 4.07892705496629e-005 
00004760.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.001 3.63626934827717e-005 95.3431498279957 -334.5353830807 1922.90745163875 -0.0360079516761104 0.00987182633216596 0.171179546400498 0.105603774229769 0.811020706840609 -0.122515967384779 2.93899374016603 2.95208793773827 1 4.13616872244994e-005 
00004760.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.001 3.59641160067206e-005 96.0805140382862 -332.896888106175 1927.33153924901 -0.033978140324162 0.00986618491410236 0.17139542360684 0.105917417546644 0.810847578237769 -0.0995175930539052 2.96094954214422 2.97188744905529 1 4.07892705496629e-005 
00004760.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.002 5 120 0 0 0 0.002 4.13616872244994e-005 88.9969840898009 -343.001557717251 1884.83168196304 -0.0716508210766849 0.0101002520827455 0.168657330211421 0.103376829653757 0.813235432523928 -0.199052022637395 2.54418350562624 2.56873131527639 1 4.13616872244994e-005 
00004760.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.002 5 121 0 0 0 0.002 4.07892705496629e-005 89.6768076147827 -342.336925026759 1888.91048287085 -0.0651144896347651 0.0100740185363671 0.168779045721288 0.103776291953648 0.81316558746839 -0.168547312936864 2.33088072846933 2.35325991937568 1 4.07892705496629e-005 
00004760.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.005 5 120 0 0 0 0.005 5.02928278569369e-005 80.6754461250149 -340.028459663439 1834.90464230378 0.584288803152334 0.0105734484035006 0.165778327135749 0.100872211523647 0.8157776773916 -0.231395915683186 3.03450994572737 3.05903986097228 1 4.13616872244994e-005 
00004760.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.005 5 121 0 0 0 0.005 4.95240967171823e-005 81.282648103682 -340.23631008867 1838.54766583666 1.49658329419587 0.0105312435004649 0.165852016848087 0.101248668105573 0.815751192413642 -0.214726793484507 2.57068158726609 2.59716513605472 1 4.07892705496629e-005 
00004760.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.010 5 120 0 0 0 0.01 5.91237273553241e-005 74.6407676176244 -323.927968792461 1798.69873482982 0.0893765994949824 0.0110581203604345 0.16345710698243 0.0997896703011638 0.817948358565424 -0.190388791292448 2.05133397204787 2.08024485135971 1 4.13616872244994e-005 
