#fname degree numKnot L1 L2 L3 L4 MSE traceH AIC AIC0 GCV GCV2 cv_avr cv_stdev cv_error ts_avr ts_stdev ts_error sigma0 sigma_opt
00004159.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0 3.08589370592106e-005 120 -261.943240973392 2137.01114894843 -0.0138607388144024 0.0104208474298077 0.189213181171337 0.103513536945341 0.792868480957663 -0.434263400644385 4.08301273573677 4.1253469345103 1 4.33389113597323e-005 
00004159.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0 2.76887597214383e-005 121 -278.33416274542 2143.01033421285 -0.0127578945845064 0.00994365313203308 0.189349304062662 0.109020280509905 0.793471365751297 -0.197298048769648 3.51071391610388 3.52836837055459 1 4.16334473171037e-005 
00004159.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0001 3.13700042352516e-005 112.367515356301 -304.707517467105 2091.2163724305 -0.0179698350902115 0.00995232534869428 0.183144875863153 0.0947217396818414 0.797793696891214 -0.325217770144838 2.783794635049 2.82494884840752 1 4.33389113597323e-005 
00004159.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0001 2.8323743923113e-005 113.280849875774 -320.729355891557 2096.69559665844 -0.0165103012039018 0.00951686289310804 0.182985302125359 0.0992504379174629 0.798502387339081 -0.129208377769389 3.87693024759412 3.88734992096896 1 4.16334473171037e-005 
00004159.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0002 3.22124349957336e-005 108.604182330576 -322.291896242677 2068.63659078086 -0.0211971399914619 0.00982931469808608 0.181282575577772 0.0926875604983012 0.799404447977043 -0.25683282578136 2.61102598436306 2.64334007910544 1 4.33389113597323e-005 
00004159.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0002 2.93571596796889e-005 109.470247830067 -337.213773874803 2073.83224997204 -0.0194996396668207 0.00943866403838271 0.181092999094114 0.0962742392282411 0.800016440456208 -0.132221560775753 3.40785862732552 3.41995977383116 1 4.16334473171037e-005 
00004159.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.0005 3.47804758185183e-005 101.780204008025 -348.007268951152 2027.69338083204 -0.0313536956498752 0.00976458464748976 0.178521209666197 0.0891521984139875 0.801746435923853 -0.207549787901736 2.58866277011211 2.61395851205725 1 4.33389113597323e-005 
00004159.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.0005 3.23726714478513e-005 102.574652549239 -359.972828281989 2032.4594532736 -0.0288276514121267 0.00946899322845161 0.178400402936907 0.0913841552789138 0.802117711343721 -0.146824138053199 2.73914456264568 2.75574771464151 1 4.16334473171037e-005 
00004159.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.001 3.82302170621557e-005 95.7182710108214 -363.921881011127 1991.32266943232 -0.0526962687310053 0.00985261096251554 0.17640869001025 0.0861670696787667 0.803520293628562 -0.129142744755945 2.04690643008422 2.06656474976845 1 4.33389113597323e-005 
00004159.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.001 3.62203073844009e-005 96.4586104682576 -372.917926361622 1995.76418963015 -0.0477736319408404 0.00963434450032649 0.176400559359883 0.0875705212807181 0.803680089076297 -0.113581323034672 2.19030816486023 2.20674096187531 1 4.16334473171037e-005 
00004159.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.002 5 120 0 0 0 0.002 4.33389113597323e-005 89.3743938853864 -371.690556445214 1953.26071961414 -0.152104860610909 0.0100932669809596 0.17413480020792 0.0833332648734462 0.805482999833867 -0.0713764730494979 2.05255992386637 2.06503017067954 1 4.33389113597323e-005 
00004159.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.002 5 121 0 0 0 0.002 4.16334473171037e-005 90.0613651959263 -377.886510390732 1957.38210917312 -0.125777792012182 0.00993338920408958 0.174251799151229 0.0841575836212424 0.805452340397253 -0.0663601741077856 2.1159005435439 2.12747132902437 1 4.16334473171037e-005 
00004159.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.005 5 120 0 0 0 0.005 5.38537404638443e-005 81.0534131981209 -359.263441959165 1903.33753780163 0.136273838210083 0.0107191466720972 0.170663280971968 0.0802443736189363 0.808623602383161 -0.0555939415519339 1.99736044639678 2.00845527114976 1 4.33389113597323e-005 
00004159.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.005 5 121 0 0 0 0.005 5.22517334306099e-005 81.6698889686125 -362.689521637518 1907.03598070877 0.154935959688538 0.010595634452073 0.170889714845565 0.080636764840964 0.808437330892148 -0.0420850482313527 2.17689532423711 2.18581878400716 1 4.16334473171037e-005 
