#fname degree numKnot L1 L2 L3 L4 MSE traceH AIC AIC0 GCV GCV2 cv_avr cv_stdev cv_error ts_avr ts_stdev ts_error sigma0 sigma_opt
00003398.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0 2.38645879319849e-005 120 -184.026626175315 1966.08604442241 -0.00823911587270704 0.0104154861032261 0.203199176402954 0.208303917006377 0.799701956472941 -0.309492967080208 3.9939079685448 4.02085337715958 1 4.15993557394424e-005 
00003398.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0 2.2541476433848e-005 121 -187.96846311111 1972.08574539921 -0.00783211491872565 0.0102190451796766 0.203953619571058 0.203960477329572 0.797852202657417 -0.24796557509894 4.64155219674931 4.65903078974152 1 4.04899048941788e-005 
00003398.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0001 2.44689676340515e-005 111.752219181155 -230.229851278991 1916.59949609915 -0.0102321842597526 0.00978517257470913 0.184867485597305 0.105941213999972 0.79749605037663 -0.0883070434542165 3.32416018485688 3.3330688356942 1 4.15993557394424e-005 
00003398.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0001 2.31879328072093e-005 112.665896483484 -234.364798619966 1922.08127039926 -0.00971695950065935 0.00960237897323681 0.185443054655986 0.108256193103981 0.79723663512018 -0.12033746483514 3.60427039205104 3.6147888848144 1 4.04899048941788e-005 
00003398.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0002 2.51351088742253e-005 107.796833460983 -250.343169161178 1892.86733232604 -0.0116340848616277 0.00958560907754727 0.182337145480157 0.104299510243496 0.799788286556663 0.0714896173600066 3.20552295412037 3.20661639502767 1 4.15993557394424e-005 
00003398.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0002 2.39539254514161e-005 108.659844586595 -254.125616195049 1898.04513213226 -0.0110633252100951 0.00942649251179398 0.182733609300658 0.10610285719228 0.799632497079088 -0.0968955460082134 3.17533941133165 3.18533266502449 1 4.04899048941788e-005 
00003398.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.0005 2.72360233073532e-005 100.815308639669 -280.818519643224 1850.97865820481 -0.0154285794935116 0.00942169551388442 0.17834226065592 0.101184221597251 0.803350904456227 -0.00723237126887013 3.4795916044499 3.48338190737787 1 4.15993557394424e-005 
00003398.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.0005 2.62107785213885e-005 101.604395486644 -283.861373480461 1855.71294758135 -0.0146807929236932 0.00930129384072592 0.178610172278887 0.102465646419777 0.803247585370809 -0.0182706536475128 2.93498868088041 2.94011201115019 1 4.04899048941788e-005 
00003398.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.001 3.0168249108492e-005 94.7014368991659 -301.571622821575 1814.29609044483 -0.0213636344627055 0.00945417242301413 0.175320758043427 0.0984423289298071 0.806008959654793 0.0183021509649839 2.8678545153039 2.87112118625722 1 4.15993557394424e-005 
00003398.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.001 2.91996741974738e-005 95.4358528017777 -304.189695298738 1818.70236696257 -0.0202500311637347 0.00935348610873111 0.175595613985505 0.0993772135818609 0.805850917622946 0.00372841491669997 2.48333256703273 2.48794921108183 1 4.04899048941788e-005 
