#fname degree numKnot L1 L2 L3 L4 MSE traceH AIC AIC0 GCV GCV2 cv_avr cv_stdev cv_error ts_avr ts_stdev ts_error sigma0 sigma_opt
00001835.nii_R_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0 3.73754300120493e-005 120 -356.142618640559 2335.50489237481 -0.0267353526294173 0.010354153908499 0.19775498029608 0.178080142645035 0.797672715572943 0.0839594004944381 2.65125413557089 2.65221171962158 1 4.25392562044544e-005 
00001835.nii_R_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0 3.8163366648296e-005 121 -344.352901842244 2341.50512324024 -0.0258578802712113 0.0105235559243132 0.199444128840306 0.182756600964361 0.797085497037693 -0.159102162707872 2.9480684461987 2.96477788912068 1 4.30295622337145e-005 
00001835.nii_R_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0001 3.90984220607088e-005 112.938387123643 -386.644747772548 2293.13571995333 -0.0399887671414974 0.0101748051144642 0.185033577153148 0.0990621445317697 0.796446595057343 0.0857739153494489 2.32873455548457 2.32976990679758 1 4.25392562044544e-005 
00001835.nii_R_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0001 3.9882694412812e-005 113.863915563222 -375.462037789075 2298.68912038261 -0.03808003643189 0.0103294402691028 0.185888646571755 0.0970776072530593 0.795353509897612 -0.242042099038418 3.58110001113593 3.60306771030654 1 4.30295622337145e-005 
00001835.nii_R_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0002 3.99916035710696e-005 109.424161717805 -401.578084260751 2272.05062922049 -0.0525310365392943 0.0100933773407415 0.183858125172917 0.0981348218565338 0.79749829158278 0.00932424441225886 2.46009963871904 2.46442218529201 1 4.25392562044544e-005 
00001835.nii_R_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0002 4.07028888121444e-005 110.30740463811 -391.21617645392 2277.3502951489 -0.0492931479007893 0.0102319707895167 0.184538667065561 0.0966419905127276 0.79664045010128 -0.189272594516976 2.47772646103711 2.50156065219315 1 4.30295622337145e-005 
00001835.nii_R_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.0005 4.25392562044544e-005 102.865014434993 -423.385359273683 2232.69649198584 -0.122539465397787 0.010050797667609 0.18214967457708 0.096784368337739 0.799029084455064 0.0478305894107534 1.88341213172253 1.8864714173345 1 4.25392562044544e-005 
00001835.nii_R_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.0005 4.30295622337145e-005 103.679208329164 -415.142401762151 2237.58179901053 -0.106554484115319 0.0101520271928144 0.182537332572551 0.0961034486346164 0.798562050403729 -0.155776624908106 2.09096660277273 2.11396834422836 1 4.30295622337145e-005 
00001835.nii_R_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.001 4.58118293157063e-005 96.8953021112037 -436.662949453912 2196.87917690703 0.856989505435423 0.0101127306384807 0.180786642131455 0.0957053446689092 0.80025233622386 0.0446759189552071 1.70224920485537 1.70583499606881 1 4.25392562044544e-005 
00001835.nii_R_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.001 4.60287811152837e-005 97.6527596376747 -430.87859629127 2201.42398563273 47.6460325249327 0.0101759526438382 0.181006377794879 0.0955222206459287 0.800012292219691 -0.0574361046746675 2.19505070639924 2.20532798906481 1 4.30295622337145e-005 
00001835.nii_R_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.002 5 120 0 0 0 0.002 5.06219320120082e-005 90.560892690363 -441.538594211992 2158.87412974207 0.0977922266112265 0.0102977552337671 0.179296828637122 0.0943539261323588 0.801571276631967 0.00978851770326778 1.52000494473126 1.52694670784903 1 4.25392562044544e-005 
00001835.nii_R_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.002 5 121 0 0 0 0.002 5.04850123680175e-005 91.2613945331478 -438.883095528795 2163.07710068133 0.108340294872021 0.0103195281350617 0.179447326082266 0.0944489293717981 0.801433016245243 -0.0120880514252553 2.09893405208536 2.10559188236973 1 4.30295622337145e-005 
00001835.nii_R_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.005 5 120 0 0 0 0.005 6.08908168593085e-005 82.1843427559345 -421.068324740109 2108.61783891876 0.0492250443973476 0.0108452772224276 0.176910954227961 0.0923050766176498 0.803702726958455 0.0276375330352019 1.3977033467465 1.40351441795863 1 4.25392562044544e-005 
00001835.nii_R_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.005 5 121 0 0 0 0.005 6.0135355082e-005 82.812186796333 -423.866532012156 2112.38468181085 0.0509863421343236 0.0108099834336605 0.177091807166924 0.0924666431993017 0.803541647077909 0.0303719372761832 2.17842302807269 2.18199786917992 1 4.30295622337145e-005 
00001835.nii_R_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.010 5 120 0 0 0 0.01 7.35250023493017e-005 76.0828079567245 -370.656351717423 2072.01233193985 0.0388002746478315 0.0115822029321494 0.174841085646326 0.0907541858970295 0.805582742394729 0.075694464991776 1.51897945940508 1.5210599597866 1 4.25392562044544e-005 
00001835.nii_R_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.010 5 121 0 0 0 0.01 7.21611519034143e-005 76.6586722557419 -378.900695806743 2075.46711812577 0.0394923976268211 0.0115048207931746 0.17504740157277 0.0908925194378391 0.805393340091508 0.0700832899108987 1.5301126272422 1.53247950676341 1 4.30295622337145e-005 
00001835.nii_R_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.020 5 120 0 0 0 0.02 9.20030034793928e-005 70.2889110691905 -278.147777343746 2037.25436466898 0.0342175984984875 0.0126190535009484 0.172765714200617 0.0891925035596646 0.807470942399131 0.0839409316549037 1.32261377405976 1.324533254511 1 4.25392562044544e-005 
00001835.nii_R_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.020 5 121 0 0 0 0.02 8.99476338020071e-005 70.8159546074596 -292.84400575235 2040.41602367528 0.0344973257666732 0.0125068984049328 0.172965252648177 0.0893182693658843 0.807286530359477 0.082471713904561 1.33390486692042 1.33588732968405 1 4.30295622337145e-005 
00001835.nii_R_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.050 5 120 0 0 0 0.05 0.000127801865039999 63.1739642924066 -74.2636489363135 1994.57517307471 0.0320101522949915 0.0144124226743922 0.170257060531449 0.0871280635874767 0.809739557761261 0.0507051865675369 0.973528589727842 0.979123030286674 1 4.25392562044544e-005 
00001835.nii_R_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.050 5 121 0 0 0 0.05 0.000124733434712647 63.6427754930708 -99.0170948760492 1997.38714122861 0.0320592845156706 0.0142674591106864 0.170424367601767 0.0872405112597276 0.80958533181964 0.0659215776652256 1.09006955671128 1.09372135375957 1 4.30295622337145e-005 
