#fname degree numKnot L1 L2 L3 L4 MSE traceH AIC AIC0 GCV GCV2 cv_avr cv_stdev cv_error ts_avr ts_stdev ts_error sigma0 sigma_opt
00003282.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0 3.80103156639808e-005 120.000000000001 -132.534860776993 2043.28061029049 -0.0123305013140553 0.0123305013140526 0.240299261724854 0.254938449785689 0.777954400720948 -0.249537561237906 4.49215409611181 4.51035249320614 1 6.35036728391953e-005 
00003282.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0 3.89539285887162e-005 121 -124.50010759183 2049.28083675759 -0.0121781624260812 0.0125875124235982 0.238608530624085 0.252389534763793 0.778722116144144 -0.0066578550399887 5.24975123492819 5.25224651658538 1 6.24501339421369e-005 
00003282.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0001 3.90736360538484e-005 112.039858967365 -176.277090691908 1995.52001929157 -0.0156077861071482 0.0117240711434812 0.220510626801552 0.128971843033575 0.765724432375302 -0.164850690513151 2.71907542672068 2.73784922979614 1 6.35036728391953e-005 
00003282.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0001 3.9945282855698e-005 112.950248962315 -168.988773725429 2000.9825684565 -0.0153448990983711 0.0119390610716634 0.219625398522027 0.13030701640078 0.76682278655634 0.0700435166076923 3.80386038534002 3.80481397599509 1 6.24501339421369e-005 
00003282.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0002 4.001431702316e-005 108.172920660596 -195.923596513062 1972.31861521439 -0.0179624602087759 0.0115163356921834 0.218398337354324 0.125954393358218 0.767305538336468 -0.199899120363497 2.9366744374391 2.95806837989908 1 6.35036728391953e-005 
00003282.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0002 4.08368593061533e-005 109.041605510357 -189.014247100558 1977.53092172311 -0.017603358435655 0.0117112719655216 0.217734361249131 0.127098169658128 0.768148936587091 -0.0973655994620003 2.60761628074762 2.61982131389973 1 6.24501339421369e-005 
00003282.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.0005 4.28981110990924e-005 101.272033046902 -226.430173394094 1930.9139816428 -0.024632022511009 0.0113309495202971 0.215185786446248 0.120964231562736 0.769674663051118 -0.201858886391466 2.58466172827415 2.60921133522179 1 6.35036728391953e-005 
00003282.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.0005 4.34719794956195e-005 102.07337503674 -220.696688564394 1935.72217131025 -0.0238960408982006 0.0114727582026978 0.214959320896893 0.121783372619916 0.770027441118746 -0.159096950986814 2.18493103314609 2.20742399906028 1 6.24501339421369e-005 
00003282.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.001 4.68184805409314e-005 95.189688307699 -248.107954456076 1894.42085409625 -0.0360370956272768 0.0113401920836191 0.212868512140935 0.116575431130865 0.771287694598439 -0.187629336044788 2.00163560626329 2.03078627396198 1 6.35036728391953e-005 
00003282.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.001 4.69990898947078e-005 95.933151466071 -243.983111170053 1898.88167639273 -0.034421756365917 0.0114206785979071 0.213001095284435 0.117064728525059 0.771230753413784 -0.212848202368351 2.11886982605974 2.15060126954489 1 6.24501339421369e-005 
