#fname degree numKnot L1 L2 L3 L4 MSE traceH AIC AIC0 GCV GCV2 cv_avr cv_stdev cv_error ts_avr ts_stdev ts_error sigma0 sigma_opt
00004700.nii_R_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0 3.81952947712695e-005 120 -299.76801027256 2263.82743046639 -0.0216308197012516 0.0108154098506167 0.187451676230121 0.161413742616971 0.804209083924666 0.249427818474549 2.69662724649799 2.69827223168206 1 4.62354052247925e-005 
00004700.nii_R_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0 3.58400358416121e-005 121 -309.60454206279 2269.82677099388 -0.0201959439451023 0.0105425367763543 0.189637179448959 0.161761104262425 0.802138152261155 0.150238263846181 3.35748144844318 3.35748514891624 1 4.50406187907478e-005 
00004700.nii_R_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0001 3.91429279105115e-005 112.750642558642 -337.525321710583 2220.33155115551 -0.0300728358475841 0.0104741846880862 0.179426630773223 0.109311494022273 0.803340664394012 0.207317753623765 2.36781500584944 2.36838800775226 1 4.62354052247925e-005 
00004700.nii_R_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0001 3.6911567749365e-005 113.665490374999 -346.950302916212 2225.82001327282 -0.027889104326214 0.0102272039071893 0.180893059409137 0.109320477799076 0.801889124436671 0.164917734569908 2.87550015071002 2.87551649321435 1 4.50406187907478e-005 
00004700.nii_R_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0002 3.9975865611395e-005 109.151334979604 -354.076925545452 2198.73593890385 -0.0373064649422709 0.0103620427552623 0.178014782989247 0.108442977027396 0.804621889000065 0.21850659397461 2.39806663419432 2.39890149508789 1 4.62354052247925e-005 
00004700.nii_R_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0002 3.79660740468079e-005 110.017272008155 -362.284157814684 2203.93099833351 -0.0344695835941701 0.0101496503608284 0.179150244217931 0.108246698726047 0.803470335118837 0.178442023789503 2.60353788450415 2.60364141821599 1 4.50406187907478e-005 
00004700.nii_R_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.0005 4.25623267995321e-005 102.497546549924 -378.336137459486 2158.8139325349 -0.066443770973366 0.0102912079063536 0.175580629782837 0.106687069012253 0.806799831124822 0.263823525347146 2.38672335859775 2.38919284355642 1 4.62354052247925e-005 
00004700.nii_R_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.0005 4.10290203533011e-005 103.286037547849 -383.630419298239 2163.54444919665 -0.0600677345597116 0.0101492217131039 0.176315235071185 0.106384069541097 0.806031635355489 0.177250531543254 2.15446493857343 2.1545775408309 1 4.50406187907478e-005 
00004700.nii_R_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.001 4.62354052247925e-005 96.4909831362136 -392.131483222625 2122.77558051459 -0.200983380909867 0.0103749964545303 0.173489776131261 0.104855305386253 0.808632807250712 0.209099622199929 2.00872378953455 2.00944617810553 1 4.62354052247925e-005 
00004700.nii_R_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.001 4.50406187907478e-005 97.219920499941 -395.08857516599 2127.14887015676 -0.161164928011123 0.0102809049426295 0.173971950671001 0.104698904546697 0.808134428427947 0.217313903595718 1.81974791683247 1.82080689508451 1 4.50406187907478e-005 
