#fname degree numKnot L1 L2 L3 L4 MSE traceH AIC AIC0 GCV GCV2 cv_avr cv_stdev cv_error ts_avr ts_stdev ts_error sigma0 sigma_opt
00002142.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0 1.87015372105782e-005 119.999999999998 -122.369780960162 1844.7845797561 -0.00565515121194169 0.0105024236793323 0.221762674982626 0.263873539762259 0.798398978365333 -0.0106559346260153 4.58665223872461 4.58965081589477 1 4.12193652911062e-005 
00002142.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0 2.14984820550741e-005 120.999999999999 -89.7997048939588 1850.78515033285 -0.00594890373818963 0.0113960927032942 0.222414728638948 0.289804172297239 0.806731603128087 -0.167102805294566 4.42033059371102 4.43206684791979 1 4.65930653204314e-005 
00002142.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0001 1.97272146096964e-005 111.229429486847 -169.916993186665 1792.16136591538 -0.00698654230720257 0.00976681192179908 0.197122336153106 0.117728606705756 0.787028247220402 0.0392155316458621 5.26358822180439 5.26486644880347 1 4.12193652911062e-005 
00002142.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0001 2.22899701786235e-005 112.020575976303 -140.210849709138 1796.90876765425 -0.00729302892041949 0.0104711462513481 0.197026349163562 0.111716936397468 0.786246468463762 -0.194943011487163 3.9622109620201 3.97765408381363 1 4.65930653204314e-005 
00002142.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0002 2.1100015076643e-005 107.033441476265 -188.298753186688 1766.98571790319 -0.00800227463166361 0.00966383637619048 0.193248634492574 0.111325811459248 0.789930819833652 -0.146063386452554 5.84964180901204 5.85739556785534 1 4.12193652911062e-005 
00002142.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0002 2.33203073811925e-005 107.737458456063 -161.398394470586 1771.2102727216 -0.00826372699323045 0.010233871955349 0.193410841777325 0.107226159049019 0.789202782516562 -0.210770950773194 3.93524053938638 3.9522233926237 1 4.65930653204314e-005 
00002142.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.0005 2.43842235804182e-005 99.8105862771265 -215.381909337545 1723.64925668689 -0.0105558134207103 0.00966854313350733 0.188131656520532 0.103833383591323 0.79398252611106 -0.11910780124978 4.3994364884924 4.40798126782976 1 4.12193652911062e-005 
00002142.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.0005 2.587886593884e-005 100.414277186804 -194.135258275141 1727.27170705199 -0.0106719846397489 0.0100185042547782 0.188411430575121 0.102074255598323 0.793476941141838 -0.140770709102546 3.23796059417895 3.25146138562255 1 4.65930653204314e-005 
00002142.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.001 2.77682039874752e-005 93.6445795882468 -235.630190300728 1686.65390688561 -0.0139729216706842 0.00974115364321193 0.18470883435786 0.100184679893216 0.796909160167647 -0.0940988503200691 3.06679702576337 3.07691492086066 1 4.12193652911062e-005 
00002142.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.001 2.86766158337646e-005 94.1964711361942 -219.192611213849 1689.96544148931 -0.0139004887113612 0.00994896307270508 0.184964796004514 0.0994714093137812 0.796565845704737 -0.111737421386452 2.99529397838567 3.00716709460392 1 4.65930653204314e-005 
