#fname degree numKnot L1 L2 L3 L4 MSE traceH AIC AIC0 GCV GCV2 cv_avr cv_stdev cv_error ts_avr ts_stdev ts_error sigma0 sigma_opt
00004830.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0 2.92955528477209e-005 120 -246.924144283837 2114.95610517956 -0.0127978670016913 0.0102960283397209 0.209547128622604 0.157505982612331 0.781779168021633 0.145652709134354 3.22954481738125 3.22955899772422 1 4.78174676826722e-005 
00004830.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0 2.97362240262209e-005 121.000000000001 -239.975921246355 2120.95621666938 -0.0125421140601855 0.0104517617168407 0.210365594006 0.158763555534725 0.781232098940196 0.116970129359453 3.53294930963749 3.53315639534044 1 4.71226578800726e-005 
00004830.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0001 3.01886976480073e-005 112.289407403627 -288.462112217573 2068.69277556696 -0.0165746845969584 0.00987906670850311 0.198660492570563 0.128691628253836 0.787225148336136 0.213527371655571 3.33008132130851 3.33059168843493 1 4.78174676826722e-005 
00004830.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0001 3.05579723392943e-005 113.206804333201 -282.323155586692 2074.1972505709 -0.016145910390009 0.0100045314764173 0.199472150361262 0.127533472402223 0.786235728449386 0.142902628851406 3.00729011012042 3.00731534767177 1 4.71226578800726e-005 
00004830.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0002 3.15492618098186e-005 108.495981013045 -304.023988790161 2045.9325614462 -0.0196042100026948 0.00983411304380599 0.195870189189342 0.126517785367905 0.789626829105663 0.196071121271191 3.09979910758328 3.10006823610894 1 4.78174676826722e-005 
00004830.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0002 3.17964970171806e-005 109.36916292021 -298.699405811864 2051.1717154397 -0.0189944585479629 0.00993258906591233 0.19678796995445 0.125486492927592 0.788556147895596 0.213215606508397 3.1139840253633 3.11452398312763 1 4.71226578800726e-005 
00004830.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.0005 3.55557960318143e-005 101.646914740094 -323.919999995278 2004.83917746165 -0.0290447442193675 0.0099674587264079 0.191728763671932 0.123150022682876 0.793185175272848 0.0931991227068674 2.60877756648745 2.6095147757175 1 4.78174676826722e-005 
00004830.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.0005 3.54797594857305e-005 102.453053594357 -320.420746738812 2009.67599134999 -0.027722865083516 0.0100101112405206 0.192669685658448 0.122355709419309 0.792132595498144 0.0586515079905405 3.43606653230661 3.43742334984712 1 4.71226578800726e-005 
00004830.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.001 4.07340166742767e-005 95.5816922471565 -332.913610103963 1968.44915259385 -0.0478507467253645 0.0102575560837451 0.188440163774662 0.121222773840493 0.796138332702548 0.0985361005946846 2.47922483090897 2.47987281481509 1 4.78174676826722e-005 
00004830.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.001 4.0333614078611e-005 96.334692601532 -331.070727060137 1972.96705341825 -0.0446274835843278 0.010256076586935 0.189254333147922 0.120644092805623 0.795245670788023 0.0806783306712304 2.97055146829256 2.97148665617618 1 4.71226578800726e-005 
00004830.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.002 5 120 0 0 0 0.002 4.78174676826722e-005 89.2406234087718 -333.481812932574 1930.40453167665 -0.118836765480944 0.0106833542966657 0.185287238961319 0.120048423550973 0.799077368041243 0.173634286464843 2.32349406454401 2.32356700783529 1 4.78174676826722e-005 
00004830.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.002 5 121 0 0 0 0.002 4.71226578800726e-005 89.9382611090153 -332.999163179182 1934.59018209123 -0.103286636465709 0.0106508272545258 0.185888068744331 0.11970487814003 0.79843178419271 0.163056885026567 2.49527500210797 2.49528729896846 1 4.71226578800726e-005 
00004830.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.005 5 120 0 0 0 0.005 5.97344471438508e-005 80.9233167656998 -320.333468102214 1880.50370681402 0.191141593241563 0.0113634686722243 0.181632752575931 0.119222549647225 0.802567465347339 0.154537923031708 2.65554658636539 2.65554667475815 1 4.78174676826722e-005 
