#fname degree numKnot L1 L2 L3 L4 MSE traceH AIC AIC0 GCV GCV2 cv_avr cv_stdev cv_error ts_avr ts_stdev ts_error sigma0 sigma_opt
00003173.nii_R_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0 3.23575649522022e-005 120.000000000001 -269.955997351652 2175.60717899336 -0.0156430203270024 0.0104286802180023 0.201252619198089 0.18825896733392 0.796607672851865 -0.249211907563862 3.02800327613059 3.0548930443592 1 4.89808473812616e-005 
00003173.nii_R_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0 2.641489808292e-005 121 -301.946854744684 2181.60561012929 -0.0137054469192479 0.00948838632870601 0.205930455930788 0.198321696428061 0.794514965793541 -0.355166373731013 3.8256493102001 3.85954531720827 1 4.65674447572983e-005 
00003173.nii_R_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0001 3.3693746647556e-005 112.474627988132 -307.906394696988 2130.45529967411 -0.0208709023363761 0.0101133076991209 0.18708530885792 0.112688607577826 0.796224837210052 -0.15706668128076 2.92485378340358 2.9414782949001 1 4.89808473812616e-005 
00003173.nii_R_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0001 2.80882904804186e-005 113.40497281604 -338.030227339705 2136.03588880113 -0.0183580518240728 0.00929086071965074 0.189185621357802 0.115265516422677 0.794515477737152 -0.285139230199248 2.76521467164319 2.80005913486215 1 4.65674447572983e-005 
00003173.nii_R_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0002 3.49384816148268e-005 108.755514207214 -323.512127886347 2108.14094559863 -0.0250611611099956 0.0100517055303756 0.185044927825707 0.109498523920849 0.797800637478289 -0.140742673894581 2.49352871291396 2.51103189528834 1 4.89808473812616e-005 
00003173.nii_R_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0002 2.97793948130496e-005 109.644441384027 -351.00621298042 2113.4731466606 -0.0221867773055921 0.0093333937280368 0.186353955248692 0.111631527583915 0.796800051859763 -0.273099475177707 2.83506281410924 2.86723584398644 1 4.65674447572983e-005 
00003173.nii_R_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.0005 3.84710896408984e-005 101.974726917538 -345.156582442783 2067.4571544691 -0.0390576928471148 0.0101062120961224 0.181915212880995 0.105172854526511 0.80032091861468 -0.00127806300267511 5.91062996367409 5.91270151286984 1 4.89808473812616e-005 
00003173.nii_R_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.0005 3.43509805347649e-005 102.794505330033 -366.188611024043 2072.37473723526 -0.0348619593916791 0.00959828531449479 0.182324801007936 0.106783031595548 0.800128182711697 -0.212628731827594 3.86550799391679 3.88297141611546 1 4.65674447572983e-005 
00003173.nii_R_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.001 4.29159544002075e-005 95.9237554724524 -357.505204180482 2031.15249924288 -0.0727546900738008 0.0102898010704473 0.179447751165862 0.102555203609905 0.802428297389947 -0.211824293652448 2.45946589499831 2.48670389773478 1 4.89808473812616e-005 
00003173.nii_R_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.001 3.97156115884026e-005 96.6869039606116 -372.421071052137 2035.73054528133 -0.0638407939414357 0.00994385123818418 0.179542603510933 0.103741926675563 0.802486774324514 -0.238490369911131 2.02789741374643 2.06576334898876 1 4.65674447572983e-005 
