#fname degree numKnot L1 L2 L3 L4 MSE traceH AIC AIC0 GCV GCV2 cv_avr cv_stdev cv_error ts_avr ts_stdev ts_error sigma0 sigma_opt
00000147.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0 5.34088596160226e-005 120 -254.546608318376 2341.02327477777 -0.0325544263837367 0.0123482306972844 0.205248173117688 0.131049010180088 0.78111887266698 0.18105331664605 2.65721353779468 2.65733907993146 1 6.13214038151807e-005 
00000147.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0 5.39041740681095e-005 121 -246.038360952041 2347.02342040022 -0.0312830751317356 0.0124770646479376 0.206575124181702 0.128251164488094 0.77934545740683 0.137153474499796 2.77241733176371 2.77247621679426 1 6.15489879593759e-005 
00000147.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0001 5.46395463030882e-005 112.955259290225 -290.914635047645 2298.75519234101 -0.0484379406630434 0.012003695206934 0.196412124352947 0.10304404426986 0.785670001998661 0.246239771670498 2.02955309049524 2.03159291748234 1 6.13214038151807e-005 
00000147.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0001 5.50954449443141e-005 113.87084960448 -283.12294006858 2304.24886826074 -0.0458335764248098 0.0121149374769695 0.197575431898862 0.10070392011781 0.784212820623112 0.187984456795914 2.10470382984203 2.1049587924955 1 6.15489879593759e-005 
00000147.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0002 5.62359313816051e-005 109.448113642259 -304.303783092856 2277.71278779042 -0.0641946876353308 0.0119463652273919 0.194353731439947 0.100958300172915 0.7874405299973 0.244036861688144 1.88813683973639 1.89022448680614 1 6.13214038151807e-005 
00000147.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0002 5.66490510556977e-005 110.316860520367 -297.025790784713 2282.92539051625 -0.0598855954214127 0.0120468736772588 0.195374566517232 0.0989929015413785 0.786178237497171 0.19672917581759 1.97141400322279 1.97185088856981 1 6.15489879593759e-005 
00000147.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.0005 6.13214038151807e-005 102.896193572997 -319.23345960972 2238.40276250375 -0.15673772558645 0.0120471422156972 0.190924139292311 0.0975917293276758 0.790419218516692 0.262178861524744 1.89401003265717 1.8970275537156 1 6.13214038151807e-005 
00000147.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.0005 6.15489879593759e-005 103.691646468677 -313.371630140465 2243.17554678756 -0.13508235311747 0.0121199251189213 0.191671782968984 0.0963737802014439 0.789527706484834 0.262614206190556 1.96358150552759 1.966516000283 1 6.15489879593759e-005 
00000147.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.001 6.83578196826357e-005 96.9289860246372 -321.301236754586 2202.60158591985 0.756528056624879 0.0123344185182919 0.188219608288711 0.0948728200919686 0.792773154849283 0.279797289758452 1.87884182269938 1.88296715968212 1 6.13214038151807e-005 
00000147.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.001 6.82993007529594e-005 97.6671684490111 -317.274394381017 2207.03066326153 2.43337877479817 0.012375493574276 0.188758823146133 0.0942240477598253 0.792160387157657 0.2723161251675 1.84426094305675 1.84797435142717 1 6.15489879593759e-005 
00000147.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.002 5 120 0 0 0 0.002 7.84857917089567e-005 90.5950274437538 -310.747329894152 2164.60081205833 0.11724602942842 0.0128050502306062 0.185374774925751 0.0927058107084189 0.795342116861826 0.272812694868748 1.92604293856773 1.92962916513435 1 6.13214038151807e-005 
00000147.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.002 5 121 0 0 0 0.002 7.80231634920588e-005 91.2776109455391 -309.163930265131 2168.69617705634 0.128769855932002 0.0128102437145597 0.185763349110547 0.092475413221209 0.794929357219731 0.268617367890023 1.89729660821122 1.90068216185577 1 6.15489879593759e-005 
00000147.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.005 5 120 0 0 0 0.005 9.73093281039967e-005 82.2173535779563 -270.765607124197 2114.34030298324 0.0612524529641465 0.0136941221192813 0.181596480109846 0.0902681337814914 0.798815644307408 0.125238908185282 2.02845769700708 2.02867929453481 1 6.13214038151807e-005 
00000147.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.005 5 121 0 0 0 0.005 9.61256603895986e-005 82.8304386984863 -273.37707586904 2118.01846570811 0.0633392217078471 0.0136500952206207 0.181865937222736 0.0903583210438734 0.79855811355372 0.1406417892298 1.78404583674565 1.78410542348835 1 6.15489879593759e-005 
00000147.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.010 5 120 0 0 0 0.01 0.000117319122193455 76.1143954218968 -211.44818340809 2077.72843692635 0.0485011381241017 0.0146151472369247 0.178861689973203 0.088470640458853 0.801332534775857 0.123081558433988 1.83700886928762 1.83729003270772 1 6.13214038151807e-005 
00000147.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.010 5 121 0 0 0 0.01 0.000115423180470421 76.6780962029106 -218.112996126348 2081.11008420556 0.0493794916556983 0.0145341737611744 0.179102176486597 0.0886090205316059 0.801108812990637 0.152145197807021 1.46357313555037 1.46357637196111 1 6.15489879593759e-005 
