#fname degree numKnot L1 L2 L3 L4 MSE traceH AIC AIC0 GCV GCV2 cv_avr cv_stdev cv_error ts_avr ts_stdev ts_error sigma0 sigma_opt
00002681.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0 1.87318652637342e-005 119.999999999999 -113.467754235922 1877.86648552959 -0.00605924549072907 0.0100987424845465 0.256062063665046 0.48531780170176 0.867657807813802 -0.0226042750719493 5.65930452686818 5.66209769447515 1 5.37616997799971e-005 
00002681.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0 1.84365143531728e-005 121 -111.353986185505 1883.8664235059 -0.00589341836127281 0.0101313821267149 0.25507708722928 0.491752053966311 0.872086355528009 -1.26460420954086 42.8660894766678 42.8895970673498 1 5.27020253803544e-005 
00002681.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0001 2.02250698410486e-005 111.383291794146 -159.335357507107 1826.16654986743 -0.00760708066951327 0.00957665424374852 0.206127817618325 0.135993404331326 0.781097365384943 0.192632733640084 4.3339275697186 4.33408902314492 1 5.37616997799971e-005 
00002681.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0001 1.98186693258957e-005 112.264073962298 -158.262115663368 1831.45115753223 -0.00737333435488238 0.00956538177384216 0.205505981249542 0.137390670482083 0.781954003797034 0.357730692647231 4.52077035367401 4.52530373757422 1 5.27020253803544e-005 
00002681.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0002 2.17158763742983e-005 107.251094710683 -178.305261107409 1801.37368043603 -0.00875684535715053 0.00952424967004416 0.201357475375837 0.130670449088171 0.784891582687442 0.220391769095111 4.88303028909196 4.88346513862082 1 5.37616997799971e-005 
00002681.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0002 2.12557562138361e-005 108.070981296702 -177.694359541056 1806.2929033269 -0.00847700128779021 0.00949860289793378 0.201033486150613 0.131663795679647 0.785376970325395 0.438959503720082 4.30122779890555 4.31057617112462 1 5.27020253803544e-005 
00002681.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.0005 2.5726430967246e-005 100.10233210717 -205.53210316788 1758.48194703141 -0.0117947208705432 0.00969216030415085 0.194941627776651 0.122889617206145 0.789970877922123 0.348826035317602 3.73812942031721 3.74313954603637 1 5.37616997799971e-005 
00002681.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.0005 2.52413627045786e-005 100.83453888352 -205.231700977331 1762.87508582517 -0.0114055696409429 0.00966474589083527 0.194864705180365 0.123461462971327 0.790136015121629 0.353335630930311 3.46144574541243 3.46711050081721 1 5.27020253803544e-005 
00002681.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.001 3.04135565692282e-005 93.9660710086548 -224.041164253298 1721.6653647367 -0.0161077471274341 0.00998085856786326 0.190527496243977 0.117734523299804 0.793550377447151 0.404622682595734 3.17493638355448 3.18471681525139 1 5.37616997799971e-005 
00002681.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.001 2.99359825791065e-005 94.6394883738383 -223.695509047118 1725.70576863726 -0.0155440116482128 0.00995998948574742 0.190648026197719 0.118093447936708 0.793484520609005 0.386794733147174 3.20544988763695 3.21380372848443 1 5.27020253803544e-005 
00002681.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.002 5 120 0 0 0 0.002 3.62766929657984e-005 87.6397918655598 -239.096686681453 1683.70892113677 -0.0239011296747091 0.0103369622994713 0.186358646773276 0.114177034220892 0.797156018092696 0.37530346221389 2.8286970352158 2.83724554534362 1 5.37616997799971e-005 
00002681.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.002 5 121 0 0 0 0.002 3.57253598585034e-005 88.265570923514 -238.870275500409 1687.46347970454 -0.0229062024422193 0.0103108430820458 0.186620500871946 0.114463566506157 0.796937968713779 0.360187434753432 3.00151887476324 3.00850892231774 1 5.27020253803544e-005 
00002681.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.005 5 120 0 0 0 0.005 4.54558779934958e-005 79.3947591858003 -252.71182490833 1634.24065268707 -0.0502351164091826 0.0108406098804184 0.181576269119362 0.111149296746397 0.80146387758608 0.34937652741536 2.45951409460928 2.4671654051684 1 5.37616997799971e-005 
