#fname degree numKnot L1 L2 L3 L4 MSE traceH AIC AIC0 GCV GCV2 cv_avr cv_stdev cv_error ts_avr ts_stdev ts_error sigma0 sigma_opt
00004608.nii_R_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0 3.83035983373298e-005 120 -206.540573895141 2153.55407073485 -0.0160913742346748 0.0114938387390394 0.229342340064285 0.214524537828545 0.776187387031802 -0.0782076546407684 3.76961743922917 3.7768380364464 1 6.0911434436889e-005 
00004608.nii_R_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0 3.89197038596354e-005 121 -198.987404759003 2159.55423092229 -0.0157478361251716 0.0116692598625346 0.230958776691628 0.223216617802459 0.777086083932597 -0.183103804572713 3.31967325618589 3.33686913432009 1 6.02096099756057e-005 
00004608.nii_R_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0001 4.00307439412574e-005 112.401454987926 -244.759535940811 2107.96324972027 -0.021307295233771 0.0111452060552777 0.209396380775493 0.11692744816104 0.774773162727112 0.0313337142173988 2.78962392123887 2.79237357832006 1 6.0911434436889e-005 
00004608.nii_R_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0001 4.06103692979825e-005 113.335279036022 -237.675018677298 2113.56634471144 -0.0207095252796017 0.0112970787740731 0.209951200919561 0.116022940550667 0.77408861483318 -0.0829201452580492 2.96949376616965 2.97902759818391 1 6.02096099756057e-005 
00004608.nii_R_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0002 4.16866103013791e-005 108.652277468347 -260.186547947868 2085.46861512805 -0.0254514100994866 0.0110916395854778 0.20589491366825 0.11456734871972 0.777883605816999 0.065334979604058 2.80115338590584 2.80259525527057 1 6.0911434436889e-005 
00004608.nii_R_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0002 4.21328574810435e-005 109.546221396266 -253.834883668737 2090.83239471983 -0.024587534494764 0.0112171029473604 0.206390668711799 0.114013676925995 0.777311856776873 -0.0796621948647631 3.0509143561701 3.05994272962954 1 6.02096099756057e-005 
00004608.nii_R_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.0005 4.65646089220681e-005 101.841775091308 -280.227861767418 2044.60686914546 -0.0389716030571077 0.0112178478649791 0.200540902158465 0.111339901777618 0.782714012214151 0.141580178401802 3.77379714762713 3.7738218082791 1 6.0911434436889e-005 
00004608.nii_R_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.0005 4.66463682580261e-005 102.66938858649 -275.605423730032 2049.57257137398 -0.0369885369061832 0.0112867533853556 0.200905689603148 0.111313427156765 0.782349168747935 -0.059311764161765 3.19164328866032 3.19884543051596 1 6.02096099756057e-005 
00004608.nii_R_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.001 5.27212052401711e-005 95.783254003241 -290.299603193417 2008.2573433321 -0.0690259609430147 0.0114960480602952 0.196773662442567 0.109106871558313 0.786130094267759 0.103527013054135 3.26874910027416 3.26915786794535 1 6.0911434436889e-005 
00004608.nii_R_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.001 5.24206201740519e-005 96.5560958244209 -287.350531186219 2012.89431610706 -0.0634500468070471 0.0115174330811403 0.19704995098065 0.109331830921599 0.785887745146988 0.0172649350687418 3.31161007055223 3.31448242016572 1 6.02096099756057e-005 
00004608.nii_R_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.002 5 120 0 0 0 0.002 6.0911434436889e-005 89.4402824591927 -293.397500700509 1970.2016435274 -0.243868218295552 0.0118972419392898 0.193651085041536 0.106881897678787 0.788918053717707 0.00416930400704376 2.86946642464128 2.87343954351919 1 6.0911434436889e-005 
00004608.nii_R_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.002 5 121 0 0 0 0.002 6.02096099756057e-005 90.1566340653489 -292.112515711901 1974.49957068998 -0.19269197594032 0.0118783923702621 0.193899393915092 0.10715312485373 0.788708837770042 -0.0139591041809729 2.27716555659013 2.28344161060099 1 6.02096099756057e-005 
00004608.nii_R_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.005 5 120 0 0 0 0.005 7.51415743230386e-005 81.1221565163111 -282.565011227013 1920.29658770648 0.135496805192392 0.0125996053580295 0.190149612074673 0.103865763555731 0.791986190535119 -0.0581027593256006 2.30553194918723 2.31538020405525 1 6.0911434436889e-005 
00004608.nii_R_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.005 5 121 0 0 0 0.005 7.38969813995276e-005 81.7625294235887 -283.371685618763 1924.13850155599 0.151915758706018 0.0125397155997182 0.190371145253422 0.104154745583151 0.791804532410173 -0.0408941588093436 2.05307758077056 2.06242321804945 1 6.02096099756057e-005 
