#fname degree numKnot L1 L2 L3 L4 MSE traceH AIC AIC0 GCV GCV2 cv_avr cv_stdev cv_error ts_avr ts_stdev ts_error sigma0 sigma_opt
00004375.nii_R_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0 3.60501416228183e-005 120 -350.923995069106 2318.9635023172 -0.0248744476319716 0.0102424196131477 0.19316495141903 0.148929164736815 0.796183430564173 -0.0202868545676885 2.56231057109893 2.56831446780975 1 4.52827078187587e-005 
00004375.nii_R_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0 3.30908485851719e-005 121.000000000001 -366.934436515096 2324.96264412222 -0.0228522564957883 0.00987109304256489 0.194134090470671 0.152618843634732 0.795930664811361 -0.0414510420024896 2.73957445229708 2.74662500103141 1 4.34398870802542e-005 
00004375.nii_R_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0001 3.69991320998762e-005 112.89086932228 -387.50124420867 2276.30899345812 -0.0362417490756044 0.00995985039303003 0.183441940627119 0.10216402562437 0.798416878045274 -0.0813797746996581 2.51941087878171 2.5304964126848 1 4.52827078187587e-005 
00004375.nii_R_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0001 3.41464351527981e-005 113.818458051248 -402.976706155238 2281.87369854981 -0.032933655834122 0.00961856483064136 0.183870696646965 0.104166026384421 0.798250426845575 -0.128960940302371 2.31178227369641 2.32918394454851 1 4.34398870802542e-005 
00004375.nii_R_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0002 3.80211723225756e-005 109.357645455116 -402.15522652535 2255.1099466468 -0.0469671682785009 0.0098989963546093 0.181864630080265 0.10034885434536 0.79975146224414 -0.047667201596968 3.29297971017356 3.29922412765916 1 4.52827078187587e-005 
00004375.nii_R_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0002 3.5342459954537e-005 110.242588559485 -416.447390552508 2260.41882844643 -0.0423307340736405 0.0095909047895797 0.18215228393842 0.101936824337211 0.79966695617947 -0.134239609874886 2.1730724948833 2.19226657279371 1 4.34398870802542e-005 
00004375.nii_R_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.0005 4.11532797388954e-005 102.779074621096 -421.56797583436 2215.63942995383 -0.10145340724795 0.00993678370423996 0.179287158531122 0.0979064568705645 0.802006806279025 -0.156042687884622 2.09922577625296 2.12217700675178 1 4.52827078187587e-005 
00004375.nii_R_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.0005 3.89082567657649e-005 103.593733630369 -432.53564528152 2220.52673295281 -0.0870458847382713 0.00970416956854958 0.179465086881655 0.0988318072417205 0.801943723653896 -0.150559530157361 2.15928311127666 2.18082703788875 1 4.34398870802542e-005 
00004375.nii_R_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.001 4.52827078187587e-005 96.8021508842941 -430.98379093795 2179.77908506716 -4.80124900158819 0.0101009426490797 0.17720817714525 0.0965203627953624 0.803902679789502 -0.193527027954392 1.83372904962748 1.86659820971194 1 4.52827078187587e-005 
00004375.nii_R_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.001 4.34398870802542e-005 97.5595004958469 -438.488368966042 2184.32264831846 -0.713592784186791 0.00993220937831837 0.177385725507828 0.0969960110133174 0.803783675890445 -0.158090713024811 2.31667451922649 2.33776525148341 1 4.34398870802542e-005 
