#fname degree numKnot L1 L2 L3 L4 MSE traceH AIC AIC0 GCV GCV2 cv_avr cv_stdev cv_error ts_avr ts_stdev ts_error sigma0 sigma_opt
00004002.nii_R_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0 1.767135546264e-005 120.000000000001 -158.293938209715 1899.92085830488 -0.0061616333087333 0.00957019641565311 0.233876552201866 0.344402609192739 0.817505461278607 0.0534775059073896 5.57711831065957 5.57804632610961 1 4.4877263692397e-005 
00004002.nii_R_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0 1.53498698646992e-005 121 -166.319407513482 1905.92036150695 -0.0056270380762878 0.00901536207926681 0.236685363003474 0.355790137330573 0.819836277724163 0.0723048167363368 5.23033567482318 5.23099289928656 1 4.39400261207655e-005 
00004002.nii_R_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0001 1.86505390707479e-005 111.474657330969 -204.776696791439 1848.76901183598 -0.0076744369112489 0.00901422176801689 0.198566828555188 0.116438769507502 0.785407779634144 0.0581428097943048 4.57394712019787 4.57497725025626 1 4.4877263692397e-005 
00004002.nii_R_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0001 1.64907908687244e-005 112.382167732291 -212.469802355086 1854.21361205779 -0.00705687510257159 0.00855193889678337 0.199287753828951 0.120124914016304 0.785250266691515 0.115245652508263 4.17640327913679 4.17659461116152 1 4.39400261207655e-005 
00004002.nii_R_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0002 1.96772134712597e-005 107.385445273834 -224.416208928918 1824.23395920149 -0.00877694963707585 0.00890387541245561 0.195083014465226 0.113364371046943 0.78840533183619 -0.136829114978809 4.07322964181612 4.08368635046642 1 4.4877263692397e-005 
00004002.nii_R_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0002 1.77487955824086e-005 108.239483878109 -231.199076880019 1829.35777814571 -0.00814288335101965 0.00852461267704261 0.195406735959981 0.116055706480361 0.788476616874558 -0.0565396135922235 3.80949457404189 3.8153757816086 1 4.39400261207655e-005 
00004002.nii_R_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.0005 2.23156289288631e-005 100.285225025499 -254.436083568753 1781.63320233238 -0.0116391198123821 0.00888999348438 0.19081162881205 0.108642393452547 0.791971008101236 -0.106177443155743 3.58081104210248 3.59033953285541 1 4.4877263692397e-005 
00004002.nii_R_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.0005 2.08788369355678e-005 101.057053500224 -259.049497759372 1786.26386570725 -0.0109658551738205 0.00865780521968831 0.190783670957361 0.110232532662298 0.792218394779773 -0.0307552524607685 3.27810465974728 3.28337602269419 1 4.39400261207655e-005 
00004002.nii_R_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.001 2.53994231737299e-005 94.1612309091516 -276.474785198108 1744.88989756627 -0.0157484759026472 0.00899970679626771 0.187878619180051 0.105381157732041 0.794437219881986 -0.0739645678445239 3.56251448408909 3.56987905042521 1 4.4877263692397e-005 
00004002.nii_R_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.001 2.43355002204009e-005 94.8753021039756 -279.305106200271 1749.1740970557 -0.0149475452979281 0.00886200722814793 0.187814993943814 0.106438055596966 0.794641158525967 0.00508374055859734 3.6380718200441 3.64116854785546 1 4.39400261207655e-005 
