#fname degree numKnot L1 L2 L3 L4 MSE traceH AIC AIC0 GCV GCV2 cv_avr cv_stdev cv_error ts_avr ts_stdev ts_error sigma0 sigma_opt
00003215.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0 3.66602030770568e-005 120 -274.703156265575 2214.20398990583 -0.0184364252722389 0.01086650231278 0.200488532916241 0.170517829331998 0.793348681647069 -0.214073901977796 3.463112592206 3.48274734930782 1 4.72622321011833e-005 
00003215.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0 3.64691695607847e-005 121 -260.511886011828 2220.20393813575 -0.0177887077670353 0.0109104074304509 0.20064935172254 0.172117970688695 0.793537154260606 -0.332636667548575 3.09186581099265 3.13011842303231 1 5.35446367848758e-005 
00003215.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0001 3.77607267190386e-005 112.607678531049 -312.746720677989 2169.85035933403 -0.0249208735876276 0.0105136941444747 0.187737007367437 0.115571679671706 0.795993188527354 -0.2578828621405 3.81290383372854 3.83521735733769 1 4.72622321011833e-005 
00003215.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0001 3.75188657176594e-005 113.532624572583 -300.003418655269 2175.3999700389 -0.0238505374143287 0.0105415276438032 0.188027222995325 0.115558793884352 0.795704177793113 -0.304169563393782 3.5381201573461 3.56781948302424 1 5.35446367848758e-005 
00003215.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0002 3.88637210403972e-005 108.946255294475 -328.390728906259 2147.88211882605 -0.0302555930260096 0.0104251523389037 0.185276208291316 0.114333785133566 0.798249747449779 -0.339272834109777 3.23547793166503 3.27304807042605 1 4.72622321011833e-005 
00003215.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0002 3.85715738789806e-005 109.827544459475 -316.905935062458 2153.16977464417 -0.0287790233145011 0.0104426842902445 0.18567849063871 0.114233251428536 0.797837214494229 -0.359667465500546 2.63140187372118 2.68130343517557 1 5.35446367848758e-005 
00003215.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.0005 4.23753467587577e-005 102.224528425719 -348.585550019075 2107.55270926409 -0.0494514652488326 0.0104524137671177 0.181252668880301 0.112200781308591 0.801930792775962 -0.355963369020382 2.83543323296037 2.88114442899584 1 4.72622321011833e-005 
00003215.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.0005 4.19235467500256e-005 103.034245964358 -340.700728180944 2112.41089205811 -0.0460513234926628 0.010446662289857 0.181723157659784 0.112114208638698 0.801452819416794 -0.398768865695333 2.64749974479885 2.70484047449793 1 5.35446367848758e-005 
00003215.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.001 4.72622321011833e-005 96.1906303119913 -356.767707605924 2071.35064492764 -0.106024908453908 0.0106576560007879 0.178098038564923 0.110308582810322 0.804792979118404 -0.299240352817792 2.69539627058719 2.73344070393507 1 4.72622321011833e-005 
00003215.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.001 4.66009253397138e-005 96.9422899268721 -353.57932599429 2075.8604234028 -0.0933066091094353 0.0106285322707423 0.178552469883784 0.110302249079221 0.804341970488772 -0.372650131675589 2.42304682955674 2.47988025575103 1 5.35446367848758e-005 
00003215.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.002 5 120 0 0 0 0.002 5.4495049674856e-005 89.8399387071199 -353.399132073358 2033.24845539198 1.35155009525566 0.011042956421489 0.174805870391155 0.10878179625761 0.807847194359683 -0.232694502103601 2.41173146599866 2.44272976956334 1 4.72622321011833e-005 
