#fname degree numKnot L1 L2 L3 L4 MSE traceH AIC AIC0 GCV GCV2 cv_avr cv_stdev cv_error ts_avr ts_stdev ts_error sigma0 sigma_opt
00000452.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0 2.38335510804551e-005 119.999999999998 -130.561495685131 1933.00410721139 -0.00767165426741068 0.0107403159743539 0.206238956485437 0.131159252025576 0.78016067645638 -0.0821510366357596 3.6595515739007 3.66724204286376 1 5.45171613230591e-005 
00000452.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0 2.41758810489531e-005 121.000000000001 -124.74010084863 1939.004182524 -0.00756445769597576 0.0109264388941803 0.207077277821541 0.127728096829143 0.778764192949087 -0.0750965624993365 3.97764972378054 3.98431229577259 1 5.38234125889823e-005 
00000452.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0001 2.45556533406919e-005 111.622793299969 -177.910745255624 1882.74102587372 -0.00949069314292911 0.0100591312384784 0.19900098180418 0.123178717820331 0.786006450193466 -0.0179414655474586 3.24110516628118 3.24572775573015 1 5.45171613230591e-005 
00000452.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0001 2.48427964378276e-005 112.528132651621 -172.845327924541 1888.17312515511 -0.00932552351070097 0.0102030056299567 0.200150107195908 0.120772621217082 0.784497527284171 0.0399372473028063 3.18330826283076 3.18539515965405 1 5.38234125889823e-005 
00000452.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0002 2.56614516182993e-005 107.60469534198 -197.556965279897 1858.6326814014 -0.0108395354891477 0.00991551148558799 0.19640457701621 0.119129031134467 0.787948450145673 0.0812937927445988 2.75161664340751 2.75260961528819 1 5.45171613230591e-005 
00000452.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0002 2.58700535333431e-005 108.45530112338 -193.083464770383 1863.73636198223 -0.0106199201056524 0.0100316508711029 0.197492927610396 0.117136842689855 0.786573483981476 0.0914364146816607 3.1335969847507 3.13424613002385 1 5.38234125889823e-005 
00000452.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.0005 2.85678693609723e-005 100.571482888789 -228.027604687329 1816.43404609416 -0.0143900648651613 0.00984585796736871 0.192813592564911 0.112959597008482 0.79059330251119 0.097228372327844 2.76927862136912 2.76988582269405 1 5.45171613230591e-005 
00000452.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.0005 2.86037697201216e-005 101.343376982775 -224.581107177097 1821.06541855616 -0.0140022967373679 0.00991613277454434 0.193713658059054 0.111629409703156 0.789513308792141 0.107211042637394 2.71420298622249 2.71462760018757 1 5.38234125889823e-005 
00000452.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.001 3.2014708108118e-005 94.4535704277477 -250.825614874552 1779.72732963244 -0.0196461479425216 0.00991500843038949 0.190073171233941 0.108585988083082 0.792694762333217 0.0556200084925604 2.59445102059123 2.59636223846263 1 5.45171613230591e-005 
00000452.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.001 3.19076220252201e-005 95.1716641638386 -248.107084155812 1784.03586849005 -0.0189683347169274 0.00995535427298128 0.190766094586028 0.107750058031556 0.791894201788765 0.0754379007491532 2.42757753293232 2.42888829627886 1 5.38234125889823e-005 
00000452.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.002 5 120 0 0 0 0.002 3.66991781229338e-005 88.0983951874192 -270.052831666138 1741.59730877387 -0.0300880695714088 0.0101041729307938 0.187221189246937 0.104804489590473 0.795012618771303 -0.0285268320078659 2.19560885173418 2.20328442691947 1 5.45171613230591e-005 
00000452.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.002 5 121 0 0 0 0.002 3.64631638979267e-005 88.7666813139497 -267.916474605952 1745.60697360992 -0.0286925041024361 0.0101229185853517 0.187679506474486 0.104460521806214 0.794513006559798 0.00253465520087665 2.07219585678586 2.07781361745352 1 5.38234125889823e-005 
00000452.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.005 5 120 0 0 0 0.005 4.54470478040115e-005 79.7975963513752 -284.556239152942 1691.79444028894 -0.0764777752850725 0.0105784018307498 0.183253703132155 0.100776760973323 0.798427283510233 0.01752730846727 1.71315230582418 1.7186770938405 1 5.45171613230591e-005 
00000452.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.005 5 121 0 0 0 0.005 4.49961565695527e-005 80.4016422233979 -283.228608756535 1695.418616325 -0.0695942911206715 0.010571340976944 0.183560542489763 0.100785574839843 0.798124012023996 -0.0217860166406399 1.80909192408146 1.81773095252907 1 5.38234125889823e-005 
00000452.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.010 5 120 0 0 0 0.01 5.45171613230591e-005 73.7945696367591 -283.972622573242 1655.77827542621 -1.1739363770482 0.0111103002192498 0.180415903800313 0.098201250881893 0.800922606444742 0.0472208446605383 1.5522573945033 1.55601012371824 1 5.45171613230591e-005 
00000452.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.010 5 121 0 0 0 0.01 5.38234125889823e-005 74.3512744093399 -283.449931303347 1659.11835143698 -0.528523620992779 0.0110815779801681 0.180660551116061 0.0983444591333025 0.800697382302556 0.0546125667436505 1.57412688385233 1.57733887452601 1 5.38234125889823e-005 
00000452.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.020 5 120 0 0 0 0.02 6.58584262507019e-005 68.118420209667 -272.262677584819 1621.72387394194 0.114119542676682 0.0117550166700839 0.177804293405996 0.0960960848956816 0.803260011074641 0.0954062806781961 1.50530306723865 1.50649108050777 1 5.45171613230591e-005 
00000452.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.020 5 121 0 0 0 0.02 6.48693777358725e-005 68.6299188012827 -272.628338923109 1624.79264790097 0.125576401961233 0.0117058378219099 0.178017537793774 0.0962740220945101 0.803069610696597 0.11973056594542 2.03022809427967 2.03053831150799 1 5.38234125889823e-005 
00000452.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.050 5 120 0 0 0 0.05 8.47434934156495e-005 61.1735101808634 -237.722836402635 1580.0585684839 0.0555171737244137 0.0127512548161705 0.17462535656594 0.093972737073955 0.806165936403944 0.113609050456891 1.31338452202832 1.31404361856874 1 5.45171613230591e-005 
00000452.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.050 5 121 0 0 0 0.05 8.33077319279711e-005 61.6295964786279 -239.26459596972 1582.79477040296 0.0571899257800482 0.0126791842513581 0.174814243888423 0.0941374004211615 0.805997552521645 0.113187352699926 1.31461068166936 1.31528257347434 1 5.38234125889823e-005 
00000452.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.100 5 120 0 0 0 0.1 0.000103328494114737 56.3527211075341 -191.649165669417 1551.13792274408 0.043899354233665 0.0136654501605493 0.172359802075851 0.092602864336877 0.808257996247568 0.118403569600464 1.16174602461597 1.16232934370823 1 5.45171613230591e-005 
00000452.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.100 5 121 0 0 0 0.1 0.000101455804253625 56.7704963195501 -194.240029911259 1553.6441620244 0.044596948835899 0.0135757074222388 0.172537319538861 0.0927588286875509 0.808099535712489 0.117995153783474 1.16458357666365 1.16517845273864 1 5.38234125889823e-005 
00000452.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.200 5 120 0 0 0 0.2 0.000128189047040028 51.8965519937669 -118.063245136193 1524.40637738312 0.0387317667277513 0.0148173834163192 0.170152429713492 0.0912477047241876 0.810297149297674 0.122351776761805 1.04324659132264 1.04376432873692 1 5.45171613230591e-005 
00000452.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.200 5 121 0 0 0 0.2 0.000125669728205366 52.2791236479129 -122.215290926237 1526.70125305785 0.0390461141965985 0.0147045214688186 0.170326676073963 0.0913995173656306 0.810141124858925 0.122007037181514 1.0457105429363 1.0462379491208 1 5.38234125889823e-005 
00000452.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.500 5 120 0 0 0 0.5 0.000176710562662579 46.5372242517394 45.5858005931228 1492.26108566439 0.0363798533379067 0.0168596146500555 0.167353431429693 0.089314565869891 0.81286372820134 0.125928091842691 0.918117834544404 0.918585083367334 1 5.45171613230591e-005 
00000452.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.500 5 121 0 0 0 0.5 0.000172828845522528 46.877760323441 38.1366182911661 1494.30344811683 0.0364411746859583 0.0167062098885466 0.167520782286286 0.089468473827106 0.812714319535049 0.125963384048444 0.920004254653396 0.920469423355126 1 5.38234125889823e-005 
00000452.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d1.000 5 120 0 0 0 1 0.000230350380631046 42.8584481631891 239.972689398994 1470.20022989304 0.0365219380396693 0.018849364077638 0.165636349936376 0.0873393459947165 0.814356226319064 0.0781766546594587 0.774418062232155 0.778241279588404 1 5.45171613230591e-005 
00000452.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d1.000 5 121 0 0 0 1 0.00022501280756401 43.1703529597801 229.191017435907 1472.07048440651 0.0364695826907636 0.0186625601308191 0.165756300055995 0.0875547300086012 0.814260099539746 0.0832204123469521 0.776143961547737 0.779476642061611 1 5.38234125889823e-005 
00000452.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d2.000 5 120 0 0 0 2 0.000302979916773411 39.4784404926354 512.783801527405 1449.93616236767 0.0377039545814733 0.0212129234675879 0.164508329415209 0.0846724421983903 0.815196430993698 0.0575732293921282 0.74505344442911 0.751425399843864 1 5.45171613230591e-005 
00000452.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d2.000 5 121 0 0 0 2 0.000295823284155082 39.764195198024 498.187685359459 1451.64911614083 0.0375731331913509 0.0209941254402153 0.164592835594095 0.0849135321723144 0.815137461215491 0.0586421786258547 0.745612346543334 0.751841502542057 1 5.38234125889823e-005 
00000452.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d5.000 5 120 0 0 0 5 0.00043737349493142 35.431238374085 1030.83600168831 1425.68251624356 0.0404635927722442 0.0249281880986042 0.163366189156195 0.0811207520030741 0.815971656868276 0.0147593697508141 0.566001029844516 0.583169978835232 1 5.45171613230591e-005 
00000452.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d5.000 5 121 0 0 0 5 0.00042692322669465 35.6857865432747 1009.58045672664 1427.20750619969 0.040247567365239 0.0246625935214372 0.163440207307221 0.0813371473561021 0.815919548985214 0.0219743414161911 0.613791234853757 0.62808829842413 1 5.38234125889823e-005 
00000452.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d10.000 5 120 0 0 0 10 0.000578757352953056 32.6607499965838 1584.75724521916 1409.09069042732 0.0433758430946109 0.0282515424776472 0.162578666874094 0.0787925513286164 0.816527329337064 -0.0382851950806717 0.624609018075305 0.653897456968652 1 5.45171613230591e-005 
00000452.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d10.000 5 121 0 0 0 10 0.000564978086962767 32.894012978737 1557.12085148978 1410.48723688172 0.0431035837397952 0.027948004107746 0.162645905933836 0.078970880834876 0.816477633081322 -0.0369747718167734 0.625045560452081 0.653928110028869 1 5.38234125889823e-005 
00000452.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d20.000 5 120 0 0 0 20 0.000759452065341313 30.1188983706774 2298.6863745053 1393.87933350861 0.046765197302335 0.0319294267833355 0.16195629204755 0.0769239934588207 0.816968745116326 -0.0426596004190711 0.583515960086318 0.616156179284789 1 5.45171613230591e-005 
00000452.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d20.000 5 121 0 0 0 20 0.000742323832975164 30.3327530092117 2266.64348807601 1395.15869312869 0.0464647721098246 0.0316029076772706 0.162005863089386 0.0770618538440163 0.816932387264046 -0.0427624987520737 0.587820262554047 0.62026684326325 1 5.38234125889823e-005 
00000452.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d50.000 5 120 0 0 0 50 0.00105903306423167 27.078421623835 3489.38062953767 1375.70238084731 0.0515938966678239 0.0371104853361592 0.161306695367584 0.0751483223096522 0.817450308531054 -0.0387649977116842 0.530837240505254 0.565172147634121 1 5.45171613230591e-005 
