#fname degree numKnot L1 L2 L3 L4 MSE traceH AIC AIC0 GCV GCV2 cv_avr cv_stdev cv_error ts_avr ts_stdev ts_error sigma0 sigma_opt
00004085.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0 6.12614894801129e-005 119.999999999999 -293.036037778489 2473.35420250817 -0.0592613588439697 0.012570591269922 0.198725588665372 0.133750277266348 0.7880037614678 0.200629048766789 2.32024799767319 2.3206922396649 1 6.41991897350675e-005 
00004085.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0 6.0871609102064e-005 121 -289.130051275234 2479.35407852621 -0.0551343167937583 0.0125941332777702 0.199079933441459 0.134146206617196 0.787721889223734 0.291018692727513 2.70072577271351 2.70413759698966 1 6.34978051267945e-005 
00004085.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0001 6.25191061563132e-005 113.267995223737 -327.198671568591 2432.96257377269 -0.115318135548423 0.012281396735592 0.191617347686965 0.121463261850928 0.793035140642023 0.246251803079223 2.10794401244669 2.10990857268694 1 6.41991897350675e-005 
00004085.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0001 6.20098455069329e-005 114.195502946696 -324.256692047417 2438.52745816556 -0.10184989348634 0.0122869384276147 0.192001781858972 0.120990713281692 0.792582970734415 0.252492965858448 2.28668225743106 2.28875013358953 1 6.34978051267945e-005 
00004085.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 120 0 0 0 0.0002 6.41991897350675e-005 109.904096109166 -339.060051908968 2412.77971335185 -0.217545517081354 0.0122441421131831 0.189696502784777 0.120303863943289 0.794757049618084 0.241966554009837 2.01132835188683 2.01319799487977 1 6.41991897350675e-005 
00004085.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.000 5 121 0 0 0 0.0002 6.34978051267945e-005 110.787379164298 -337.253662855028 2418.07918864233 -0.176436078612507 0.01222898108002 0.190182610394125 0.119895237860824 0.794214757683194 0.25558501684359 2.13483811455075 2.1371958942659 1 6.34978051267945e-005 
00004085.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.0005 6.95721367147137e-005 103.513552731385 -350.789313672273 2374.4381616823 0.355585696245624 0.0123664468470865 0.186554325839815 0.118468449552527 0.797588475984087 0.221432686413822 1.83854095764167 1.83973274221309 1 6.41991897350675e-005 
00004085.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.0005 6.84600726528504e-005 104.323297410845 -351.186883790366 2379.29627612269 0.523080473434635 0.0123137015900604 0.187100544922146 0.118127578973998 0.796997726356387 0.244976699699972 2.04204437105414 2.04401588122668 1 6.34978051267945e-005 
00004085.nii_L_ICA_labeled_d5_cp120_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 120 0 0 0 0.001 7.69764403727505e-005 97.6135252530453 -349.513492864417 2339.04035138083 0.110893306686896 0.012659632364517 0.184127055449899 0.117007177553126 0.799773812278583 0.198815638144242 1.84103045244381 1.84154647960466 1 6.41991897350675e-005 
00004085.nii_L_ICA_labeled_d5_cp121_lmd1d0.000_lmd2d0.000_lmd3d0.000_lmd4d0.001 5 121 0 0 0 0.001 7.55825188885478e-005 98.3635173177219 -351.276018001338 2343.53986050185 0.12067663029446 0.0125873213704543 0.184631730215971 0.116714602918596 0.799231793012908 0.171891011781585 2.54892617296051 2.54898066972175 1 6.34978051267945e-005 
